测点,X,Y,Z
5824,315,190,-992.0067581
5825,320,190,-994.1131288
5826,325,190,-996.1484041
5827,330,190,-998.0699618
5828,335,190,-999.8277476
5829,340,190,-1001.384665
5830,345,190,-1002.734032
5831,350,190,-1003.899672
5832,355,190,-1004.921362
5833,360,190,-1005.839344
5834,365,190,-1006.685985
5835,370,190,-1007.483976
5836,375,190,-1008.247681
5837,380,190,-1008.985271
5838,385,190,-1009.700645
5839,390,190,-1010.394926
5840,395,190,-1011.067543
5841,400,190,-1011.717014
5842,405,190,-1012.341478
5843,410,190,-1012.939064
5844,415,190,-1013.508113
5845,420,190,-1014.047313
5846,425,190,-1014.555764
5847,430,190,-1015.032995
5848,435,190,-1015.478961
5849,440,190,-1015.894006
5850,445,190,-1016.278836
5851,450,190,-1016.634464
5852,455,190,-1016.962175
5853,460,190,-1017.263467
5854,465,190,-1017.540007
5855,470,190,-1017.793574
5856,475,190,-1018.026005
5857,480,190,-1018.239129
5858,485,190,-1018.434707
5859,490,190,-1018.614357
5860,495,190,-1018.779505
5861,500,190,-1018.931368
5862,505,190,-1019.071046
5863,510,190,-1019.19971
5864,-200,195,-880.3913187
5865,-195,195,-880.9500643
5866,-190,195,-881.5186954
5867,-185,195,-882.0950986
5868,-180,195,-882.6767341
5869,-175,195,-883.2605053
5870,-170,195,-883.8429554
5871,-165,195,-884.4200386
5872,-160,195,-884.9874501
5873,-155,195,-885.5404135
5874,-150,195,-886.0721422
5875,-145,195,-886.573318
5876,-140,195,-887.0200418
5877,-135,195,-887.4142577
5878,-130,195,-887.7579611
5879,-125,195,-888.0642501
5880,-120,195,-888.3354279
5881,-115,195,-888.5754042
5882,-110,195,-888.78722
5883,-105,195,-888.9739767
5884,-100,195,-889.1391743
5885,-95,195,-889.2866362
5886,-90,195,-889.4206037
5887,-85,195,-889.5453447
5888,-80,195,-889.6654862
5889,-75,195,-889.7861303
5890,-70,195,-889.912847
5891,-65,195,-890.0515728
5892,-60,195,-890.2085885
5893,-55,195,-890.3904094
5894,-50,195,-890.6038054
5895,-45,195,-890.8561254
5896,-40,195,-891.1554102
5897,-35,195,-891.5114134
5898,-30,195,-891.9348781
5899,-25,195,-892.4381835
5900,-20,195,-893.0339787
5901,-15,195,-893.7340706
5902,-10,195,-894.5477023
5903,-5,195,-895.4801263
5904,0,195,-896.5320315
5905,5,195,-897.6993025
5906,10,195,-898.9726777
5907,15,195,-900.3373064
5908,20,195,-901.7741455
5909,25,195,-903.2625939
5910,30,195,-904.7842048
5911,35,195,-906.3252052
5912,40,195,-907.8805265
5913,45,195,-909.448055
5914,50,195,-911.0222567
5915,55,195,-912.5859273
5916,60,195,-914.1060632
5917,65,195,-915.5368141
5918,70,195,-916.8295978
5919,75,195,-917.9508862
5920,80,195,-918.8993455
5921,85,195,-919.7143429
5922,90,195,-920.4647737
5923,95,195,-921.2272388
5924,100,195,-922.063234
5925,105,195,-923.0029279
5926,110,195,-924.0378037
5927,115,195,-925.1324731
5928,120,195,-926.2381423
5929,125,195,-927.3287652
5930,130,195,-928.4023068
5931,135,195,-929.4690564
5932,140,195,-930.5481004
5933,145,195,-931.6509217
5934,150,195,-932.7894734
5935,155,195,-933.9586301
5936,160,195,-935.1361607
5937,165,195,-936.3019469
5938,170,195,-937.4419886
5939,175,195,-938.5761974
5940,180,195,-939.7899448
5941,185,195,-941.1611546
5942,190,195,-942.7522723
5943,195,195,-944.6048085
5944,200,195,-946.7173655
5945,205,195,-949.040706
5946,210,195,-951.4872622
5947,215,195,-953.9532758
5948,220,195,-956.3437661
5949,225,195,-958.5907247
5950,230,195,-960.653663
5951,235,195,-962.510905
5952,240,195,-964.1664251
5953,245,195,-965.6571638
5954,250,195,-967.0496705
5955,255,195,-968.4140534
5956,260,195,-969.8092412
5957,265,195,-971.2744627
5958,270,195,-972.8307625
5959,275,195,-974.499785
5960,280,195,-976.2952228
5961,285,195,-978.226886
5962,290,195,-980.2968119
5963,295,195,-982.4721373
5964,300,195,-984.6964552
5965,305,195,-986.9261421
5966,310,195,-989.1496187
5967,315,195,-991.3669106
5968,320,195,-993.5706087
5969,325,195,-995.7344434
5970,330,195,-997.7957992
5971,335,195,-999.6667968
5972,340,195,-1001.27802
5973,345,195,-1002.620757
5974,350,195,-1003.742772
5975,355,195,-1004.71113
5976,360,195,-1005.583216
5977,365,195,-1006.39815
5978,370,195,-1007.179253
5979,375,195,-1007.938883
5980,380,195,-1008.682424
5981,385,195,-1009.410997
5982,390,195,-1010.123246
5983,395,195,-1010.816515
5984,400,195,-1011.487638
5985,405,195,-1012.133452
5986,410,195,-1012.75112
5987,415,195,-1013.338302
5988,420,195,-1013.893241
5989,425,195,-1014.414779
5990,430,195,-1014.902332
5991,435,195,-1015.35585
5992,440,195,-1015.775758
5993,445,195,-1016.162901
5994,450,195,-1016.518477
5995,455,195,-1016.843988
5996,460,195,-1017.141173
5997,465,195,-1017.411953
5998,470,195,-1017.658371
5999,475,195,-1017.882532
6000,480,195,-1018.086539
6001,485,195,-1018.272433
6002,490,195,-1018.442134
6003,495,195,-1018.597407
6004,500,195,-1018.739858
6005,505,195,-1018.870987
6006,510,195,-1018.992277
6007,-200,200,-880.2835258
6008,-195,200,-880.8312289
6009,-190,200,-881.3897895
6010,-185,200,-881.9572345
6011,-180,200,-882.5311017
6012,-175,200,-883.1083685
6013,-170,200,-883.685546
6014,-165,200,-884.2585826
6015,-160,200,-884.8231423
6016,-155,200,-885.3744896
6017,-150,200,-885.9075422
6018,-145,200,-886.4154837
6019,-140,200,-886.8894997
6020,-135,200,-887.3146831
6021,-130,200,-887.6922883
6022,-125,200,-888.0195365
6023,-120,200,-888.3077036
6024,-115,200,-888.5606806
6025,-110,200,-888.7811428
6026,-105,200,-888.9726552
6027,-100,200,-889.1390454
6028,-95,200,-889.2839738
6029,-90,200,-889.4118572
6030,-85,200,-889.5271344
6031,-80,200,-889.634586
6032,-75,200,-889.7394949
6033,-70,200,-889.8475788
6034,-65,200,-889.9648737
6035,-60,200,-890.0976496
6036,-55,200,-890.2525708
6037,-50,200,-890.436735
6038,-45,200,-890.6579114
6039,-40,200,-890.9252362
6040,-35,200,-891.2491249
6041,-30,200,-891.6419632
6042,-25,200,-892.1170072
6043,-20,200,-892.6876274
6044,-15,200,-893.3661402
6045,-10,200,-894.1622673
6046,-5,200,-895.0818567
6047,0,200,-896.1256765
6048,5,200,-897.2892931
6049,10,200,-898.563198
6050,15,200,-899.932714
6051,20,200,-901.3798232
6052,25,200,-902.8859768
6053,30,200,-904.4345766
6054,35,200,-906.0128111
6055,40,200,-907.6130322
6056,45,200,-909.227948
6057,50,200,-910.8455325
6058,55,200,-912.4422408
6059,60,200,-913.9810345
6060,65,200,-915.4155776
6061,70,200,-916.7013206
6062,75,200,-917.8119575
6063,80,200,-918.7540392
6064,85,200,-919.5713684
6065,90,200,-920.3367563
6066,95,200,-921.1329469
6067,100,200,-922.0293733
6068,105,200,-923.0552026
6069,110,200,-924.1878064
6070,115,200,-925.3648748
6071,120,200,-926.5152211
6072,125,200,-927.6110995
6073,130,200,-928.6557618
6074,135,200,-929.6668363
6075,140,200,-930.6672258
6076,145,200,-931.6718552
6077,150,200,-932.6912533
6078,155,200,-933.7295163
6079,160,200,-934.7777469
6080,165,200,-935.8213234
6081,170,200,-936.8569246
6082,175,200,-937.9040737
6083,180,200,-939.048019
6084,185,200,-940.3738035
6085,190,200,-941.9254779
6086,195,200,-943.7367481
6087,200,200,-945.7976115
6088,205,200,-948.0515535
6089,210,200,-950.4064731
6090,215,200,-952.7560426
6091,220,200,-955.0075788
6092,225,200,-957.0990104
6093,230,200,-959.0035867
6094,235,200,-960.7153806
6095,240,200,-962.2577444
6096,245,200,-963.6912729
6097,250,200,-965.0909688
6098,255,200,-966.5246102
6099,260,200,-968.0430343
6100,265,200,-969.6707825
6101,270,200,-971.4191569
6102,275,200,-973.2915031
6103,280,200,-975.2788543
6104,285,200,-977.363336
6105,290,200,-979.5255207
6106,295,200,-981.7375549
6107,300,200,-983.9672567
6108,305,200,-986.1953241
6109,310,200,-988.4254424
6110,315,200,-990.6766517
6111,320,200,-992.9645537
6112,325,200,-995.2756855
6113,330,200,-997.5276115
6114,335,200,-999.5582447
6115,340,200,-1001.22469
6116,345,200,-1002.522275
6117,350,200,-1003.557134
6118,355,200,-1004.443617
6119,360,200,-1005.257589
6120,365,200,-1006.039642
6121,370,200,-1006.808738
6122,375,200,-1007.572023
6123,380,200,-1008.33027
6124,385,200,-1009.08082
6125,390,200,-1009.819276
6126,395,200,-1010.54059
6127,400,200,-1011.23977
6128,405,200,-1011.912313
6129,410,200,-1012.554446
6130,415,200,-1013.163224
6131,420,200,-1013.736541
6132,425,200,-1014.273081
6133,430,200,-1014.772245
6134,435,200,-1015.234072
6135,440,200,-1015.659148
6136,445,200,-1016.048531
6137,450,200,-1016.40367
6138,455,200,-1016.726344
6139,460,200,-1017.018585
6140,465,200,-1017.282626
6141,470,200,-1017.520826
6142,475,200,-1017.735614
6143,480,200,-1017.929422
6144,485,200,-1018.104623
6145,490,200,-1018.263482
6146,495,200,-1018.40812
6147,500,200,-1018.5405
6148,505,200,-1018.662451
6149,510,200,-1018.7757
6150,-200,205,-880.1735866
6151,-195,205,-880.71116
6152,-190,205,-881.260938
6153,-185,205,-881.821125
6154,-180,205,-882.3893355
6155,-175,205,-882.9626582
6156,-170,205,-883.5374834
6157,-165,205,-884.1097038
6158,-160,205,-884.6748713
6159,-155,205,-885.2279685
6160,-150,205,-885.7639218
6161,-145,205,-886.2774263
6162,-140,205,-886.7620035
6163,-135,205,-887.2107592
6164,-130,205,-887.6159092
6165,-125,205,-887.972347
6166,-120,205,-888.2836657
6167,-115,205,-888.5523087
6168,-110,205,-888.7826941
6169,-105,205,-888.9795293
6170,-100,205,-889.1466299
6171,-95,205,-889.2882251
6172,-90,205,-889.4085602
6173,-85,205,-889.5122897
6174,-80,205,-889.6043703
6175,-75,205,-889.6902677
6176,-70,205,-889.7759217
6177,-65,205,-889.867573
6178,-60,205,-889.9717459
6179,-55,205,-890.0953653
6180,-50,205,-890.2460545
6181,-45,205,-890.4323266
6182,-40,205,-890.6638685
6183,-35,205,-890.9521124
6184,-30,205,-891.309959
6185,-25,205,-891.7512543
6186,-20,205,-892.2899716
6187,-15,205,-892.9394998
6188,-10,205,-893.7115397
6189,-5,205,-894.6138103
6190,0,205,-895.6481327
6191,5,205,-896.8100523
6192,10,205,-898.08894
6193,15,205,-899.4689319
6194,20,205,-900.9317592
6195,25,205,-902.4590359
6196,30,205,-904.0343311
6197,35,205,-905.6440989
6198,40,205,-907.2776398
6199,45,205,-908.9236731
6200,50,205,-910.5655256
6201,55,205,-912.1766856
6202,60,205,-913.7201945
6203,65,205,-915.1535642
6204,70,205,-916.4397149
6205,75,205,-917.5598618
6206,80,205,-918.5248897
6207,85,205,-919.3790549
6208,90,205,-920.1957519
6209,95,205,-921.0636653
6210,100,205,-922.0587185
6211,105,205,-923.2068136
6212,110,205,-924.4612252
6213,115,205,-925.7202365
6214,120,205,-926.9001683
6215,125,205,-927.9793904
6216,130,205,-928.9744022
6217,135,205,-929.9149342
6218,140,205,-930.8292019
6219,145,205,-931.7387422
6220,150,205,-932.6555085
6221,155,205,-933.5864852
6222,160,205,-934.5306409
6223,165,205,-935.485553
6224,170,205,-936.4547137
6225,175,205,-937.4555212
6226,180,205,-938.5569526
6227,185,205,-939.8310364
6228,190,205,-941.3248297
6229,195,205,-943.0568116
6230,200,205,-945.0109815
6231,205,205,-947.1297012
6232,210,205,-949.3221998
6233,215,205,-951.4862507
6234,220,205,-953.5363755
6235,225,205,-955.4209271
6236,230,205,-957.1265118
6237,235,205,-958.6709368
6238,240,205,-960.1079278
6239,245,205,-961.5121611
6240,250,205,-962.9611503
6241,255,205,-964.5132345
6242,260,205,-966.1985134
6243,265,205,-968.0269681
6244,270,205,-969.9968383
6245,275,205,-972.0912993
6246,280,205,-974.2792812
6247,285,205,-976.5227034
6248,290,205,-978.7868075
6249,295,205,-981.0412891
6250,300,205,-983.265962
6251,305,205,-985.4608481
6252,310,205,-987.6498153
6253,315,205,-989.8787862
6254,320,205,-992.2061343
6255,325,205,-994.6720383
6256,330,205,-997.2075157
6257,335,205,-999.5037488
6258,340,205,-1001.219345
6259,345,205,-1002.391953
6260,350,205,-1003.27897
6261,355,205,-1004.061614
6262,360,205,-1004.819288
6263,365,205,-1005.580286
6264,370,205,-1006.352161
6265,375,205,-1007.133944
6266,380,205,-1007.920726
6267,385,205,-1008.705657
6268,390,205,-1009.481141
6269,395,205,-1010.239696
6270,400,205,-1010.974546
6271,405,205,-1011.679961
6272,410,205,-1012.351384
6273,415,205,-1012.985433
6274,420,205,-1013.579816
6275,425,205,-1014.133216
6276,430,205,-1014.645158
6277,435,205,-1015.115884
6278,440,205,-1015.546244
6279,445,205,-1015.937592
6280,450,205,-1016.291701
6281,455,205,-1016.610689
6282,460,205,-1016.896944
6283,465,205,-1017.153062
6284,470,205,-1017.381776
6285,475,205,-1017.585894
6286,480,205,-1017.768228
6287,485,205,-1017.931535
6288,490,205,-1018.078459
6289,495,205,-1018.21149
6290,500,205,-1018.332939
6291,505,205,-1018.444932
6292,510,205,-1018.549415
6293,-200,210,-880.0619855
6294,-195,210,-880.5902037
6295,-190,210,-881.1323808
6296,-185,210,-881.6869494
6297,-180,210,-882.2516567
6298,-175,210,-882.8235771
6299,-170,210,-883.399041
6300,-165,210,-883.9738966
6301,-160,210,-884.5433079
6302,-155,210,-885.1019102
6303,-150,210,-885.6442789
6304,-145,210,-886.1650484
6305,-140,210,-886.6588289
6306,-135,210,-887.1200748
6307,-130,210,-887.5429202
6308,-125,210,-887.9228535
6309,-120,210,-888.2568988
6310,-115,210,-888.5446041
6311,-110,210,-888.788556
6312,-105,210,-888.9922767
6313,-100,210,-889.1607084
6314,-95,210,-889.2985554
6315,-90,210,-889.4099953
6316,-85,210,-889.4999921
6317,-80,210,-889.57394
6318,-75,210,-889.6376238
6319,-70,210,-889.6973716
6320,-65,210,-889.7598315
6321,-60,210,-889.8319974
6322,-55,210,-889.9213349
6323,-50,210,-890.0360234
6324,-45,210,-890.1851286
6325,-40,210,-890.378784
6326,-35,210,-890.6283681
6327,-30,210,-890.9467582
6328,-25,210,-891.3479565
6329,-20,210,-891.846843
6330,-15,210,-892.4588917
6331,-10,210,-893.199002
6332,-5,210,-894.0788967
6333,0,210,-895.1031827
6334,5,210,-896.2667049
6335,10,210,-897.5565442
6336,15,210,-898.95393
6337,20,210,-900.4383194
6338,25,210,-901.9899113
6339,30,210,-903.5910317
6340,35,210,-905.2267261
6341,40,210,-906.8838611
6342,45,210,-908.5484508
6343,50,210,-910.2016394
6344,55,210,-911.8171297
6345,60,210,-913.361652
6346,65,210,-914.8000042
6347,70,210,-916.1034578
6348,75,210,-917.2601211
6349,80,210,-918.2832007
6350,85,210,-919.2161281
6351,90,210,-920.1311181
6352,95,210,-921.1191473
6353,100,210,-922.259486
6354,105,210,-923.5578997
6355,110,210,-924.9283233
6356,115,210,-926.2391073
6357,120,210,-927.4091281
6358,125,210,-928.4342254
6359,130,210,-929.3505164
6360,135,210,-930.2013721
6361,140,210,-931.022708
6362,145,210,-931.8389608
6363,150,210,-932.6647713
6364,155,210,-933.5086669
6365,160,210,-934.3736934
6366,165,210,-935.2636188
6367,170,210,-936.1866493
6368,175,210,-937.1601764
6369,180,210,-938.2297325
6370,185,210,-939.4557526
6371,190,210,-940.8682011
6372,195,210,-942.4871834
6373,200,210,-944.2909155
6374,205,210,-946.2248411
6375,210,210,-948.2026809
6376,215,210,-950.131674
6377,220,210,-951.9370436
6378,225,210,-953.5818639
6379,230,210,-955.0738124
6380,235,210,-956.4599247
6381,240,210,-957.8167549
6382,245,210,-959.2308901
6383,250,210,-960.7698579
6384,255,210,-962.4714177
6385,260,210,-964.3473865
6386,265,210,-966.3947245
6387,270,210,-968.60152
6388,275,210,-970.9305308
6389,280,210,-973.3311944
6390,285,210,-975.7434612
6391,290,210,-978.1153108
6392,295,210,-980.4070554
6393,300,210,-982.6047098
6394,305,210,-984.7238024
6395,310,210,-986.8060188
6396,315,210,-988.9196265
6397,320,210,-991.1707443
6398,325,210,-993.7158459
6399,330,210,-996.6712482
6400,335,210,-999.5151344
6401,340,210,-1001.216324
6402,345,210,-1002.097588
6403,350,210,-1002.788491
6404,355,210,-1003.48471
6405,360,210,-1004.219314
6406,365,210,-1004.991003
6407,370,210,-1005.792464
6408,375,210,-1006.615034
6409,380,210,-1007.449037
6410,385,210,-1008.284043
6411,390,210,-1009.10959
6412,395,210,-1009.916007
6413,400,210,-1010.694988
6414,405,210,-1011.439846
6415,410,210,-1012.145525
6416,415,210,-1012.808469
6417,420,210,-1013.426445
6418,425,210,-1013.998335
6419,430,210,-1014.523957
6420,435,210,-1015.003902
6421,440,210,-1015.439388
6422,445,210,-1015.83216
6423,450,210,-1016.184385
6424,455,210,-1016.498586
6425,460,210,-1016.777561
6426,465,210,-1017.024328
6427,470,210,-1017.242048
6428,475,210,-1017.433963
6429,480,210,-1017.603318
6430,485,210,-1017.753302
6431,490,210,-1017.886975
6432,495,210,-1018.007219
6433,500,210,-1018.116695
6434,505,210,-1018.217822
6435,510,210,-1018.312762
6436,-200,215,-879.9490677
6437,-195,215,-880.4685073
6438,-190,215,-881.0041078
6439,-185,215,-881.5546021
6440,-180,215,-882.1179076
6441,-175,215,-882.6910663
6442,-170,215,-883.2703509
6443,-165,215,-883.8513492
6444,-160,215,-884.4289547
6445,-155,215,-884.996988
6446,-150,215,-885.5497582
6447,-145,215,-886.0813323
6448,-140,215,-886.5861256
6449,-135,215,-887.0588572
6450,-130,215,-887.494643
6451,-125,215,-887.8891386
6452,-120,215,-888.2388232
6453,-115,215,-888.541847
6454,-110,215,-888.7980264
6455,-105,215,-889.0095924
6456,-100,215,-889.1799773
6457,-95,215,-889.3135801
6458,-90,215,-889.4151712
6459,-85,215,-889.4898544
6460,-80,215,-889.54352
6461,-75,215,-889.582601
6462,-70,215,-889.613932
6463,-65,215,-889.6448053
6464,-60,215,-889.6828666
6465,-55,215,-889.736285
6466,-50,215,-889.8137837
6467,-45,215,-889.9246971
6468,-40,215,-890.0789567
6469,-35,215,-890.2873158
6470,-30,215,-890.5617646
6471,-25,215,-890.9161812
6472,-20,215,-891.3664829
6473,-15,215,-891.9311039
6474,-10,215,-892.6297994
6475,-5,215,-893.4807704
6476,0,215,-894.4940198
6477,5,215,-895.6644584
6478,10,215,-896.9738825
6479,15,215,-898.3978039
6480,20,215,-899.9107081
6481,25,215,-901.4896943
6482,30,215,-903.115984
6483,35,215,-904.7736324
6484,40,215,-906.4482037
6485,45,215,-908.1245794
6486,50,215,-909.7840771
6487,55,215,-911.4031168
6488,60,215,-912.954368
6489,65,215,-914.4108794
6490,70,215,-915.7525886
6491,75,215,-916.9740321
6492,80,215,-918.0918456
6493,85,215,-919.1488543
6494,90,215,-920.215657
6495,95,215,-921.3806646
6496,100,215,-922.7006163
6497,105,215,-924.1512703
6498,110,215,-925.6038522
6499,115,215,-926.9146468
6500,120,215,-928.0212533
6501,125,215,-928.9479408
6502,130,215,-929.755566
6503,135,215,-930.5013071
6504,140,215,-931.2262793
6505,145,215,-931.9539045
6506,150,215,-932.6990604
6507,155,215,-933.4696169
6508,160,215,-934.2731353
6509,165,215,-935.1128352
6510,170,215,-935.9992424
6511,175,215,-936.9473975
6512,180,215,-937.9821098
6513,185,215,-939.1553897
6514,190,215,-940.4806809
